year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,burden_lag_1,burden_lag_2,burden_lag_3,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2020,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,5709.0,25051.0,0.3473578974662605,adventist-health-simi-valley,0.4233437374772424,0.4200020244402631,0.425257249506716,0.3969012197945887,0.4045691339416822,0.028493784705592363,-0.17948969899446465,25051.0,1,1,8,0
2021,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,6499.0,29223.0,0.4052069712848401,adventist-health-simi-valley,0.3473578974662605,0.4233437374772424,0.4200020244402631,0.3919695354094477,0.4073165885844151,0.0273044325360422,0.1665402578739371,29223.0,1,1,9,1
2022,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,6196.0,36559.0,0.5069281614893225,adventist-health-simi-valley,0.4052069712848401,0.3473578974662605,0.4233437374772424,0.419831010080141,0.42005154597311695,0.04681674967903166,0.25103514355131246,36559.0,1,1,10,1
2023,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,6117.0,38886.0,0.5391944114355917,adventist-health-simi-valley,0.5069281614893225,0.4052069712848401,0.3473578974662605,0.48377651473658473,0.4381843504428909,0.06452860707477287,0.06365053748734922,38886.0,1,1,11,1
2024,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,6017.0,40046.0,0.5552790053065294,adventist-health-simi-valley,0.5391944114355917,0.5069281614893225,0.4052069712848401,0.5338005260771479,0.4567588869857214,0.07758071193990652,0.029830787429923313,40046.0,1,1,12,0
2015,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3397.0,30146.0,0.4180053162355949,adventist-health-sonora---greenley,0.3820368364931703,0.3279731886459406,0.3181560399729889,0.3760051137915686,0.36154284533692366,0.04696577130753145,0.09414924506387916,30146.0,1,0,3,0
2016,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3268.0,30120.0,0.4176447994764187,adventist-health-sonora---greenley,0.4180053162355949,0.3820368364931703,0.3279731886459406,0.4058956507350613,0.37276323616482265,0.04778936709705946,-0.0008624693159955074,30120.0,1,0,4,0
2017,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3245.0,30950.0,0.4291536037116587,adventist-health-sonora---greenley,0.4176447994764187,0.4180053162355949,0.3820368364931703,0.42160123980789077,0.38216163075596205,0.04854933378919376,0.02755644090305463,30950.0,1,0,5,0
2018,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,2906.0,30556.0,0.4236903882072195,adventist-health-sonora---greenley,0.4291536037116587,0.4176447994764187,0.4180053162355949,0.4234962637984323,0.38809431039185593,0.04701675222493056,-0.012730210016155145,30556.0,1,0,6,0
2019,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3223.0,30934.0,0.4289317472444733,adventist-health-sonora---greenley,0.4236903882072195,0.4291536037116587,0.4176447994764187,0.4272585797211172,0.4039194114306394,0.03716348512087745,0.012370729153030387,30934.0,1,0,7,0
2020,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3094.0,27886.0,0.3866680902456644,adventist-health-sonora---greenley,0.4289317472444733,0.4236903882072195,0.4291536037116587,0.4130967418991191,0.4123043973734571,0.019682357415180176,-0.0985323592163962,27886.0,1,1,8,0
2021,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3240.0,29579.0,0.4101432776797141,adventist-health-sonora---greenley,0.3866680902456644,0.4289317472444733,0.4236903882072195,0.40858103838995063,0.4163196032572491,0.01471995929103032,0.06071146812020368,29579.0,1,1,9,1
2022,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3101.0,31058.0,0.4306511348651598,adventist-health-sonora---greenley,0.4101432776797141,0.3866680902456644,0.4289317472444733,0.40915416759684614,0.4181261487757583,0.01570440029730308,0.050001690388451446,31058.0,1,1,10,1
2023,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3175.0,31354.0,0.4347554795080887,adventist-health-sonora---greenley,0.4306511348651598,0.4101432776797141,0.3866680902456644,0.42518329735098753,0.42057053163742547,0.016902894341029113,0.009530555734432141,31354.0,1,1,11,1
2024,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,3458.0,32756.0,0.4541956524452049,adventist-health-sonora---greenley,0.4347554795080887,0.4306511348651598,0.4101432776797141,0.43986742227281783,0.42414796717078923,0.021140956816736185,0.044715187854819226,32756.0,1,1,12,0
2015,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1028.0,7592.0,0.1052708936794479,adventist-health-st-helena,0.0844857159100205,0.0827108641725377,0.0835428259244828,0.09082249125400203,0.08900257492162222,0.010869754578628125,0.24602002297718772,7592.0,1,0,3,1
2016,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1209.0,7208.0,0.0999463384669995,adventist-health-st-helena,0.1052708936794479,0.0844857159100205,0.0827108641725377,0.09656764935215596,0.09119132763069768,0.010609753322162163,-0.05057955742887283,7208.0,1,0,4,1
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1024.0,7139.0,0.0989895824522627,adventist-health-st-helena,0.0999463384669995,0.1052708936794479,0.0844857159100205,0.10140227153290338,0.0924910367676252,0.010009443315658563,-0.009572697003329462,7139.0,1,0,5,0
2018,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1008.0,6828.0,0.0946772473713475,adventist-health-st-helena,0.0989895824522627,0.0999463384669995,0.1052708936794479,0.0978710560968699,0.09280335256815694,0.009174616305654646,-0.043563524303123616,6828.0,1,0,6,0
2019,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1022.0,6640.0,0.0920704338819196,adventist-health-st-helena,0.0946772473713475,0.0989895824522627,0.0999463384669995,0.09524575456850994,0.09402158227636219,0.008260677301374515,-0.02753368482718277,6640.0,1,0,7,0
2020,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,621.0,4093.0,0.0567536575118519,adventist-health-st-helena,0.0920704338819196,0.0946772473713475,0.0989895824522627,0.08116711292170634,0.09031340989626423,0.016197452537822274,-0.38358433734939806,4093.0,1,1,8,0
2021,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,956.0,5566.0,0.0771783185221031,adventist-health-st-helena,0.0567536575118519,0.0920704338819196,0.0946772473713475,0.07533413663862487,0.0892694959837046,0.016857664560976624,0.35988272660640264,5566.0,1,1,9,0
2022,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1072.0,6503.0,0.0901707878816451,adventist-health-st-helena,0.0771783185221031,0.0567536575118519,0.0920704338819196,0.07470092130520005,0.08711233801258991,0.015369230147625,0.16834351419331695,6503.0,1,1,10,0
2023,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,896.0,6472.0,0.0897409409764735,adventist-health-st-helena,0.0901707878816451,0.0771783185221031,0.0567536575118519,0.0856966824600739,0.08565442408537192,0.014402539166918391,-0.004767030601260836,6472.0,1,1,11,0
2024,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,885.0,6403.0,0.0887841849617366,adventist-health-st-helena,0.0897409409764735,0.0901707878816451,0.0771783185221031,0.08956530460661839,0.0841965101581539,0.013302187602462495,-0.010661310259580769,6403.0,1,1,12,0
2015,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,109.0,13680.0,0.189687279443473,adventist-health-tehachapi-valley,0.1722854127986222,0.1760985708283704,0.1716753075138625,0.1793570876901552,0.17743664264608203,0.008398346852765163,0.10100603621730397,13680.0,1,0,3,0
2016,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,74.0,13881.0,0.192474351312489,adventist-health-tehachapi-valley,0.189687279443473,0.1722854127986222,0.1760985708283704,0.18481568118486139,0.18044418437936344,0.009905842154085598,0.014692982456140664,13881.0,1,0,4,0
2017,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,65.0,13499.0,0.1871775281584388,adventist-health-tehachapi-valley,0.192474351312489,0.189687279443473,0.1722854127986222,0.1897797196381336,0.18156640834254265,0.009276685117353588,-0.027519631150493468,13499.0,1,0,5,0
2018,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,65.0,10739.0,0.1489072875689661,adventist-health-tehachapi-valley,0.1871775281584388,0.192474351312489,0.189687279443473,0.17618638901329797,0.17690081966060314,0.014969572356909048,-0.20445958959922994,10739.0,1,0,6,0
2018,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,70.0,2389.0,0.0331259437566123,adventist-health-tehachapi-valley,0.1489072875689661,0.1871775281584388,0.192474351312489,0.12307025316133906,0.1571080534095674,0.056636505265637745,-0.7775398081758081,2389.0,1,0,6,0
2019,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,631.0,16635.0,0.2306613957267671,adventist-health-tehachapi-valley,0.0331259437566123,0.1489072875689661,0.1871775281584388,0.13756487568411516,0.16490274268076693,0.06307444876305976,1.0,16635.0,1,0,7,0
2020,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,473.0,14984.0,0.2077685815190789,adventist-health-tehachapi-valley,0.2306613957267671,0.0331259437566123,0.1489072875689661,0.15718530700081942,0.1699717667836893,0.0651580486258018,-0.0992485722873462,14984.0,1,1,8,1
2021,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,1066.0,17996.0,0.2495330614667208,adventist-health-tehachapi-valley,0.2077685815190789,0.2306613957267671,0.0331259437566123,0.22932101290418894,0.17852116421558187,0.07176707764404353,0.2010144153764017,17996.0,1,1,9,1
2022,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,961.0,21135.0,0.2930585271226464,adventist-health-tehachapi-valley,0.2495330614667208,0.2077685815190789,0.2306613957267671,0.2501200567028154,0.1928903321884615,0.0840455092547192,0.1744276505890199,21135.0,1,1,10,1
2023,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,835.0,20975.0,0.2908399624507929,adventist-health-tehachapi-valley,0.2930585271226464,0.2495330614667208,0.2077685815190789,0.2778105170133867,0.2076992513730835,0.09165901581589947,-0.007570380884788299,20975.0,1,1,11,1
2024,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,BASIC,1171.0,22245.0,0.30844981953363,adventist-health-tehachapi-valley,0.2908399624507929,0.2930585271226464,0.2495330614667208,0.2974494363690231,0.23049104165374976,0.09439824603718282,0.06054827175208593,22245.0,1,1,12,0
2021,106540816,ADVENTIST HEALTH TULARE,TULARE,BASIC,1702.0,25670.0,0.3559409695404936,adventist-health-tulare,0.302376498744431,0.3653282713082737,0.0664598779512109,0.3412152465310661,0.2725264043861023,0.1401482758061137,0.17714495345531248,25670.0,1,1,9,0
2022,106540816,ADVENTIST HEALTH TULARE,TULARE,BASIC,1901.0,30394.0,0.4214440914769679,adventist-health-tulare,0.3559409695404936,0.302376498744431,0.3653282713082737,0.3599205199206308,0.30230994180427545,0.13844294822875042,0.18402804830541522,30394.0,1,1,10,1
2023,106540816,ADVENTIST HEALTH TULARE,TULARE,BASIC,1527.0,30538.0,0.423440799681636,adventist-health-tulare,0.4214440914769679,0.3559409695404936,0.302376498744431,0.4002752868996991,0.32249841811716884,0.1333364443294943,0.004737777192866994,30538.0,1,1,11,1
2024,106540816,ADVENTIST HEALTH TULARE,TULARE,BASIC,1666.0,32257.0,0.4472765038748619,adventist-health-tulare,0.423440799681636,0.4214440914769679,0.3559409695404936,0.4307204650111552,0.3403238589396964,0.1305363188502813,0.056290523282467746,32257.0,1,1,12,0
2015,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2158.0,26690.0,0.3700843193235597,adventist-health-ukiah-valley,0.3049001160586644,0.3144538101768335,0.3004213886273602,0.32981274851968584,0.3224649085466044,0.03228118484715754,0.21378871253808732,26690.0,1,0,3,0
2016,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2038.0,27780.0,0.3851982911505615,adventist-health-ukiah-valley,0.3700843193235597,0.3049001160586644,0.3144538101768335,0.35339424217759524,0.33501158506739587,0.03960620696228254,0.040839265642562565,27780.0,1,0,4,0
2017,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,1949.0,27683.0,0.3838532863182503,adventist-health-ukiah-valley,0.3851982911505615,0.3700843193235597,0.3049001160586644,0.3797119655974572,0.34315186860920494,0.04065103443699327,-0.003491720662347083,27683.0,1,0,5,0
2018,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2201.0,28158.0,0.3904396501878154,adventist-health-ukiah-valley,0.3838532863182503,0.3851982911505615,0.3700843193235597,0.3864970758855424,0.3499072659775778,0.041189034817902086,0.01715854495538802,28158.0,1,0,6,1
2019,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2218.0,30416.0,0.4217491441193477,adventist-health-ukiah-valley,0.3904396501878154,0.3838532863182503,0.3851982911505615,0.3986806935418044,0.36723980247643323,0.04240421595157955,0.08019035442858156,30416.0,1,0,7,0
2020,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2194.0,23963.0,0.3322716576976568,adventist-health-ukiah-valley,0.4217491441193477,0.3904396501878154,0.3838532863182503,0.38148681733493994,0.36978520926512226,0.039114706694937426,-0.2121580746975276,23963.0,1,1,8,0
2021,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2121.0,25550.0,0.3542770460366035,adventist-health-ukiah-valley,0.3322716576976568,0.4217491441193477,0.3904396501878154,0.3694326159512027,0.37683905640482784,0.0284660387391866,0.0662271001126734,25550.0,1,1,9,1
2022,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,1980.0,29738.0,0.4123479763223686,adventist-health-ukiah-valley,0.3542770460366035,0.3322716576976568,0.4217491441193477,0.3662988933522096,0.38287672169037196,0.031150107744534493,0.16391389432485354,29738.0,1,1,10,0
2023,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2036.0,29203.0,0.4049296507008584,adventist-health-ukiah-valley,0.4123479763223686,0.3542770460366035,0.3322716576976568,0.3905182243532768,0.38569548734041437,0.032267887002484646,-0.01799044992938349,29203.0,1,1,11,1
2024,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,1968.0,30555.0,0.4236765221780204,adventist-health-ukiah-valley,0.4049296507008584,0.4123479763223686,0.3542770460366035,0.41365138306708243,0.39138452103466725,0.03526071648388066,0.046296613361640974,30555.0,1,1,12,0
2015,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9819.0,49887.0,0.6917345986547179,adventist-health-white-memorial,0.6573468462409888,0.5970434852541713,0.5737624222289087,0.6487083100499594,0.6299718380946967,0.054184267445349,0.052312949564410335,49887.0,1,0,3,0
2016,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9870.0,51416.0,0.7129357573001177,adventist-health-white-memorial,0.6917345986547179,0.6573468462409888,0.5970434852541713,0.6873390673986082,0.6465646219357809,0.059821012252607025,0.030649267344197838,51416.0,1,0,4,0
2017,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9820.0,53246.0,0.738310590734442,adventist-health-white-memorial,0.7129357573001177,0.6917345986547179,0.6573468462409888,0.7143269822297592,0.6618556167355577,0.06531255574039396,0.03559203360821547,53246.0,1,0,5,0
2018,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,10108.0,53349.0,0.7397387917419477,adventist-health-white-memorial,0.738310590734442,0.7129357573001177,0.6917345986547179,0.7303283799255024,0.6729817845936135,0.0664929787738862,0.0019344176088343897,53349.0,1,0,6,1
2019,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,10786.0,55633.0,0.7714088024326562,adventist-health-white-memorial,0.7397387917419477,0.738310590734442,0.7129357573001177,0.749819394969682,0.7012169817655772,0.058865254061851266,0.04281242385049392,55633.0,1,0,7,0
2020,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,10320.0,39380.0,0.5460442298599393,adventist-health-white-memorial,0.7714088024326562,0.7397387917419477,0.738310590734442,0.6857306080115144,0.6939313738521156,0.07488392550527082,-0.29214674743407687,39380.0,1,1,8,0
2021,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9949.0,41645.0,0.5774507859958652,adventist-health-white-memorial,0.5460442298599393,0.7714088024326562,0.7397387917419477,0.6316346060961536,0.6825176509599551,0.08656693170553913,0.057516505840528184,41645.0,1,1,9,0
2022,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9872.0,52148.0,0.7230856906738474,adventist-health-white-memorial,0.5774507859958652,0.5460442298599393,0.7714088024326562,0.6155269021765506,0.6869963783912594,0.08792364368687695,0.2522031456357305,52148.0,1,1,10,1
2023,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9780.0,54491.0,0.755573797087302,adventist-health-white-memorial,0.7230856906738474,0.5774507859958652,0.5460442298599393,0.6853700912523383,0.6930875269322856,0.09142729265929883,0.0449298151415204,54491.0,1,1,11,1
2024,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,12304.0,68743.0,0.9531924452326512,adventist-health-white-memorial,0.755573797087302,0.7230856906738474,0.5774507859958652,0.8106173109979334,0.7237849347177441,0.13488688234295512,0.2615477785322346,68743.0,1,1,12,0
2015,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,8887.0,33880.0,0.4697810692649757,ahmc-anaheim-regional-medical-center,0.5008825727585218,0.4576482937157769,0.4373761590267156,0.4761039785797581,0.4664220236914975,0.026579774396943093,-0.06209340309498105,33880.0,1,0,3,0
2016,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,8122.0,30724.0,0.4260198811126656,ahmc-anaheim-regional-medical-center,0.4697810692649757,0.5008825727585218,0.4576482937157769,0.4655611743787211,0.45834159517573114,0.02926311552511704,-0.09315230224321154,30724.0,1,0,4,0
2017,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,4834.0,30953.0,0.4291952017992559,ahmc-anaheim-regional-medical-center,0.4260198811126656,0.4697810692649757,0.5008825727585218,0.4416653840589657,0.45348386294631854,0.028751509850182058,0.007453456581174374,30953.0,1,0,5,0
2018,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,8104.0,30177.0,0.4184351631407665,ahmc-anaheim-regional-medical-center,0.4291952017992559,0.4260198811126656,0.4697810692649757,0.42455008201756267,0.4484769058312397,0.02940003008649144,-0.02507026782541271,30177.0,1,0,6,0
2019,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,7245.0,28646.0,0.3972062724369685,ahmc-anaheim-regional-medical-center,0.4184351631407665,0.4291952017992559,0.4260198811126656,0.41494554579233034,0.44273835060413297,0.03526354295607419,-0.050734002717301205,28646.0,1,0,7,0
2020,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,5655.0,21359.0,0.2961645176632413,ahmc-anaheim-regional-medical-center,0.3972062724369685,0.4184351631407665,0.4291952017992559,0.37060198441365877,0.419669239739485,0.06454636542528085,-0.2543810654192557,21359.0,1,1,8,0
2021,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,4984.0,19943.0,0.276530220317338,ahmc-anaheim-regional-medical-center,0.2961645176632413,0.3972062724369685,0.4184351631407665,0.3233003368058493,0.3876189036764588,0.07268654720382775,-0.06629523854113012,19943.0,1,1,9,0
2022,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,5208.0,23505.0,0.3259210163244762,ahmc-anaheim-regional-medical-center,0.276530220317338,0.2961645176632413,0.3972062724369685,0.2995385847683518,0.3670674675421017,0.0655737269868769,0.17860903575189274,23505.0,1,1,10,0
2023,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,5291.0,25345.0,0.3514345100507913,ahmc-anaheim-regional-medical-center,0.3259210163244762,0.276530220317338,0.2961645176632413,0.31796191556420184,0.35641241453326256,0.06024086823948075,0.07828121676239107,25345.0,1,1,11,0
2024,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,5064.0,28166.0,0.390550578421408,ahmc-anaheim-regional-medical-center,0.3514345100507913,0.3259210163244762,0.276530220317338,0.3559687015988919,0.3508917540507128,0.053895747364365094,0.11130400473466147,28166.0,1,1,12,0
2023,106410817,AHMC SETON MEDICAL CENTER,SAN MATEO,BASIC,2815.0,13380.0,0.1855274706837477,ahmc-seton-medical-center,0.1821441595591712,0.1645065704179359,0.1875657769760131,0.1773927335536183,0.17993599440921698,0.010526495253682782,0.018574908647989826,13380.0,1,1,11,1
2024,106410817,AHMC SETON MEDICAL CENTER,SAN MATEO,BASIC,2047.0,13623.0,0.1888969157791252,ahmc-seton-medical-center,0.1855274706837477,0.1821441595591712,0.1645065704179359,0.1855228486740147,0.18172817868319863,0.009958159925603234,0.018161434977578633,13623.0,1,1,12,0
