year,oshpd_id,facility_name,county_name,er_service_level_desc,type,count
2018,106382715,CHINESE HOSPITAL,SAN FRANCISCO,STANDBY,ED_Admit,987
2018,106382715,CHINESE HOSPITAL,SAN FRANCISCO,STANDBY,ED_Visit,5177
2019,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,1032
2019,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,5233
2020,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,1101
2020,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,4294
2021,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,1095
2021,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,4954
2022,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,1032
2022,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,5889
2023,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,6321
2023,106382715,CHINESE HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,1007
2012,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,4857
2012,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,27989
2013,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,4433
2013,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,28264
2014,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,4496
2014,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,29511
2015,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,4339
2015,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,31672
2016,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,4358
2016,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,33184
2017,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5110
2017,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,34734
2018,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5129
2018,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,34888
2019,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5696
2019,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,36022
2020,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5615
2020,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,25718
2021,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5567
2021,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,29199
2022,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5610
2022,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,33199
2023,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Visit,33126
2023,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,BASIC,ED_Admit,5589
2012,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,10930
2012,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,41427
2013,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,10960
2013,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,42771
2014,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,10643
2014,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,47159
2015,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,10924
2015,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,55937
2016,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,10813
2016,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,61903
2017,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,11541
2017,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,65164
2018,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,13399
2018,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,68790
2019,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,13468
2019,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,60805
2020,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,12188
2020,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,41720
2021,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,12022
2021,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,42809
2022,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,11057
2022,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,42628
2023,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Visit,45390
2023,106380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,SAN FRANCISCO,COMPREHENSIVE,ED_Admit,12036
2012,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3972
2012,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,28900
2013,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3528
2013,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,28999
2014,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3461
2014,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,29658
2015,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3491
2015,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,32076
2016,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3482
2016,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,33448
2017,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3310
2017,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,30705
2018,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3065
2018,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,29703
2019,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,3046
2019,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,27311
2020,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,2569
2020,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,19204
2021,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,2280
2021,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,18963
2022,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,2639
2022,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,20710
2023,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Visit,20887
2023,106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,BASIC,ED_Admit,2582
2020,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,2232
2020,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,9877
2021,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,2332
2021,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,10305
2022,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,2775
2022,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,11039
2023,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,11793
2023,106380965,ST. MARY'S MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,3003
2012,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,3196
2012,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,14390
2013,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,3124
2013,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,14426
2014,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2533
2014,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,15075
2015,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2639
2015,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,16211
2016,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2891
2016,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,16159
2017,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2912
2017,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,15161
2018,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2774
2018,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,13753
2019,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Admit,2375
2019,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,ED_Visit,13165
2012,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,7824
2012,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,27845
2013,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,8786
2013,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,29406
2014,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,9201
2014,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,33011
2015,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,9740
2015,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,37611
2016,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,10148
2016,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,33058
2017,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,11164
2017,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,38645
2018,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,11043
2018,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,42148
2019,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,11827
2019,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,43397
2020,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,10397
2020,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,31216
2021,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,11597
2021,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,33076
2022,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,12948
2022,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,40371
2023,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Visit,39449
2023,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,ED_Admit,12677
2012,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,4577
2012,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,26810
2013,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5001
2013,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,28719
2014,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5453
2014,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,33019
2015,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6355
2015,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,37809
2016,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5817
2016,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,41210
2017,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6922
2017,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,44215
2018,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6994
2018,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,46243
2019,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6365
2019,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,46963
2020,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5246
2020,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,37586
2021,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,4984
2021,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,42735
2022,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5102
2022,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,51227
2023,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,53139
2023,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6084
2012,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4590
2012,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,37816
2013,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4217
2013,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,40431
2014,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4605
2014,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,41542
2015,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4582
2015,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,40806
2016,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2986
2016,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,39524
2017,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2971
2017,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,36751
2018,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2600
2018,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,32777
2019,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2699
2019,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,32875
2020,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2894
2020,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,29045
2021,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2757
2021,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,28108
2022,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2587
2022,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,31636
2023,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,24808
2023,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2531
2012,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2299
2012,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,25362
2013,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2074
2013,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,25756
2014,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2278
2014,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29830
2015,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2547
2015,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,31523
2016,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2479
2016,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29490
2017,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2566
2017,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,32223
2018,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2665
2018,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29642
2019,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2773
2019,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29984
2020,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2496
2020,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,22126
2021,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2723
2021,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,23341
2022,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2475
2022,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,26643
2023,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,27977
2023,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2594
2012,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,3882
2012,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,53060
2013,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,4797
2013,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,54568
2014,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,4635
2014,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,60420
2015,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5423
2015,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,68602
2016,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5748
2016,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,72734
2017,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5623
2017,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,82004
2018,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,6321
2018,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,89759
2019,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,7312
2019,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,99189
2020,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,7132
2020,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,82736
2021,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,8096
2021,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,93935
2022,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,8107
2022,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,107498
2023,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,110121
2023,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,8020
2012,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,3942
2012,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,32819
2013,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4029
2013,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,31643
2014,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4713
2014,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,30142
2015,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,5306
2015,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,33353
